topic_id	title	classification	level	level_name	domain	category	concept	topic	subtopic	learning_element	full_path	parent_path	topic_level	topic_domain	prerequisites_count	prerequisites	prerequisite_types	avg_prerequisite_confidence	standards_count	mapped_standards	mcat_mapped	ib_mapped	a_level_mapped	igcse_mapped	avg_standards_confidence	bloom_levels	difficulty_levels	application_domains
core → General Physics → Fluid Dynamics And Its Biological And Medical Applications → Flow And Resistance As Causes Of Pressure Drops	Flow And Resistance As Causes Of Pressure Drops	core	3	Concept	General Physics	Fluid Dynamics And Its Biological And Medical Applications	Flow And Resistance As Causes Of Pressure Drops				core → General Physics → Fluid Dynamics And Its Biological And Medical Applications → Flow And Resistance As Causes Of Pressure Drops	core → General Physics → Fluid Dynamics And Its Biological And Medical Applications	3		0			0	0		False	False	False	False	0			
core → General Physics → Fluid Dynamics And Its Biological And Medical Applications → Diffusion	Diffusion	core	3	Concept	General Physics	Fluid Dynamics And Its Biological And Medical Applications	Diffusion				core → General Physics → Fluid Dynamics And Its Biological And Medical Applications → Diffusion	core → General Physics → Fluid Dynamics And Its Biological And Medical Applications	3		0			0	0		False	False	False	False	0			
core → General Physics → Fluid Dynamics And Its Biological And Medical Applications → The Rate And Direction Of Diffusion	The Rate And Direction Of Diffusion	core	3	Concept	General Physics	Fluid Dynamics And Its Biological And Medical Applications	The Rate And Direction Of Diffusion				core → General Physics → Fluid Dynamics And Its Biological And Medical Applications → The Rate And Direction Of Diffusion	core → General Physics → Fluid Dynamics And Its Biological And Medical Applications	3		0			0	0		False	False	False	False	0			
core → General Physics → Fluid Dynamics And Its Biological And Medical Applications → Osmosis And Dialysis—Diffusion Across Membranes	Osmosis And Dialysis—Diffusion Across Membranes	core	3	Concept	General Physics	Fluid Dynamics And Its Biological And Medical Applications	Osmosis And Dialysis—Diffusion Across Membranes				core → General Physics → Fluid Dynamics And Its Biological And Medical Applications → Osmosis And Dialysis—Diffusion Across Membranes	core → General Physics → Fluid Dynamics And Its Biological And Medical Applications	3		0			0	0		False	False	False	False	0			
core → General Physics → Fluid Dynamics And Its Biological And Medical Applications → Introduction To Fluid Dynamics And Its Biological And Medical Applications	Introduction To Fluid Dynamics And Its Biological And Medical Applications	core	3	Concept	General Physics	Fluid Dynamics And Its Biological And Medical Applications	Introduction To Fluid Dynamics And Its Biological And Medical Applications				core → General Physics → Fluid Dynamics And Its Biological And Medical Applications → Introduction To Fluid Dynamics And Its Biological And Medical Applications	core → General Physics → Fluid Dynamics And Its Biological And Medical Applications	3		0			0	0		False	False	False	False	0			
core → General Physics → Temperature, Kinetic Theory, And The Gas Laws	Temperature, Kinetic Theory, And The Gas Laws	core	2	Category	General Physics	Temperature, Kinetic Theory, And The Gas Laws					core → General Physics → Temperature, Kinetic Theory, And The Gas Laws	core → General Physics	2		0			0	0		False	False	False	False	0			
core → General Physics → Temperature, Kinetic Theory, And The Gas Laws → AP Physics Course Preparation	AP Physics Course Preparation	core	3	Concept	General Physics	Temperature, Kinetic Theory, And The Gas Laws	AP Physics Course Preparation				core → General Physics → Temperature, Kinetic Theory, And The Gas Laws → AP Physics Course Preparation	core → General Physics → Temperature, Kinetic Theory, And The Gas Laws	3		0			0	0		False	False	False	False	0			
core → General Physics → Temperature, Kinetic Theory, And The Gas Laws → Learning Objectives	Learning Objectives	core	3	Concept	General Physics	Temperature, Kinetic Theory, And The Gas Laws	Learning Objectives				core → General Physics → Temperature, Kinetic Theory, And The Gas Laws → Learning Objectives	core → General Physics → Temperature, Kinetic Theory, And The Gas Laws	3		0			0	0		False	False	False	False	0			
core → General Physics → Temperature, Kinetic Theory, And The Gas Laws → Temperature Scales	Temperature Scales	core	3	Concept	General Physics	Temperature, Kinetic Theory, And The Gas Laws	Temperature Scales				core → General Physics → Temperature, Kinetic Theory, And The Gas Laws → Temperature Scales	core → General Physics → Temperature, Kinetic Theory, And The Gas Laws	3		0			0	0		False	False	False	False	0			
core → General Physics → Temperature, Kinetic Theory, And The Gas Laws → Temperature Ranges In The Universe	Temperature Ranges In The Universe	core	3	Concept	General Physics	Temperature, Kinetic Theory, And The Gas Laws	Temperature Ranges In The Universe				core → General Physics → Temperature, Kinetic Theory, And The Gas Laws → Temperature Ranges In The Universe	core → General Physics → Temperature, Kinetic Theory, And The Gas Laws	3		0			0	0		False	False	False	False	0			
core → General Physics → Temperature, Kinetic Theory, And The Gas Laws → Thermal Equilibrium And The Zeroth Law Of Thermodynamics	Thermal Equilibrium And The Zeroth Law Of Thermodynamics	core	3	Concept	General Physics	Temperature, Kinetic Theory, And The Gas Laws	Thermal Equilibrium And The Zeroth Law Of Thermodynamics				core → General Physics → Temperature, Kinetic Theory, And The Gas Laws → Thermal Equilibrium And The Zeroth Law Of Thermodynamics	core → General Physics → Temperature, Kinetic Theory, And The Gas Laws	3		0			0	0		False	False	False	False	0			
core → General Physics → Temperature, Kinetic Theory, And The Gas Laws → Summary	Summary	core	3	Concept	General Physics	Temperature, Kinetic Theory, And The Gas Laws	Summary				core → General Physics → Temperature, Kinetic Theory, And The Gas Laws → Summary	core → General Physics → Temperature, Kinetic Theory, And The Gas Laws	3		0			0	0		False	False	False	False	0			
core → General Physics → Temperature, Kinetic Theory, And The Gas Laws → Conceptual Questions	Conceptual Questions	core	3	Concept	General Physics	Temperature, Kinetic Theory, And The Gas Laws	Conceptual Questions				core → General Physics → Temperature, Kinetic Theory, And The Gas Laws → Conceptual Questions	core → General Physics → Temperature, Kinetic Theory, And The Gas Laws	3		0			0	0		False	False	False	False	0			
core → General Physics → Temperature, Kinetic Theory, And The Gas Laws → Problem Exercises	Problem Exercises	core	3	Concept	General Physics	Temperature, Kinetic Theory, And The Gas Laws	Problem Exercises				core → General Physics → Temperature, Kinetic Theory, And The Gas Laws → Problem Exercises	core → General Physics → Temperature, Kinetic Theory, And The Gas Laws	3		0			0	0		False	False	False	False	0			
core → General Physics → Temperature, Kinetic Theory, And The Gas Laws → Problem Exercises → Thermal Equilibrium and the Zeroth Law of Thermodynamics	Thermal Equilibrium and the Zeroth Law of Thermodynamics	core	4	Topic	General Physics	Temperature, Kinetic Theory, And The Gas Laws	Problem Exercises	Thermal Equilibrium and the Zeroth Law of Thermodynamics			core → General Physics → Temperature, Kinetic Theory, And The Gas Laws → Problem Exercises → Thermal Equilibrium and the Zeroth Law of Thermodynamics	core → General Physics → Temperature, Kinetic Theory, And The Gas Laws → Problem Exercises	4		0			0	0		False	False	False	False	0			
core → General Physics → Temperature, Kinetic Theory, And The Gas Laws → Problem Exercises → Summary	Summary	core	4	Topic	General Physics	Temperature, Kinetic Theory, And The Gas Laws	Problem Exercises	Summary			core → General Physics → Temperature, Kinetic Theory, And The Gas Laws → Problem Exercises → Summary	core → General Physics → Temperature, Kinetic Theory, And The Gas Laws → Problem Exercises	4		0			0	0		False	False	False	False	0			
core → General Physics → Temperature, Kinetic Theory, And The Gas Laws → Problem Exercises → Conceptual Questions	Conceptual Questions	core	4	Topic	General Physics	Temperature, Kinetic Theory, And The Gas Laws	Problem Exercises	Conceptual Questions			core → General Physics → Temperature, Kinetic Theory, And The Gas Laws → Problem Exercises → Conceptual Questions	core → General Physics → Temperature, Kinetic Theory, And The Gas Laws → Problem Exercises	4		0			0	0		False	False	False	False	0			
core → General Physics → Temperature, Kinetic Theory, And The Gas Laws → Problem Exercises → Problem Exercises	Problem Exercises	core	4	Topic	General Physics	Temperature, Kinetic Theory, And The Gas Laws	Problem Exercises	Problem Exercises			core → General Physics → Temperature, Kinetic Theory, And The Gas Laws → Problem Exercises → Problem Exercises	core → General Physics → Temperature, Kinetic Theory, And The Gas Laws → Problem Exercises	4		0			0	0		False	False	False	False	0			
