Pedagogical_Order	Topic	Subtopic	Description	Chapter	Section	Educational_Level	Depth_Level	Domain	Difficulty	Duration_Hours	Is_Core	MCAT_Relevant	Prerequisites	Learning_Objectives	Assessment_Methods	Source_Books
393	Dynamics Concepts	Dynamics Concepts	Detailed study of section 2 within thermodynamics	Thermodynamics	Section 2	undergraduate	3	dynamics	2	2	Core	Yes	osbooks-college-physics_root_14_mod_0	Apply Newton's laws of motion; Analyze forces and their effects; Solve problems involving multiple forces	Conceptual understanding; Problem solving; Mathematical analysis; Laboratory work; Research projects	osbooks-college-physics
393	Dynamics Concepts	Dynamics Concepts	Detailed study of section 2 within thermodynamics	Thermodynamics	Section 2	undergraduate	3	dynamics	2	2	Core	Yes	osbooks-college-physics_root_14_mod_0	Apply Newton's laws of motion; Analyze forces and their effects; Solve problems involving multiple forces	Conceptual understanding; Problem solving; Mathematical analysis; Laboratory work; Research projects	osbooks-college-physics
395	Dynamics Concepts	Dynamics Concepts	Detailed study of section 3 within thermodynamics	Thermodynamics	Section 3	undergraduate	3	dynamics	2	2	Core	Yes	osbooks-college-physics-bundle_root_14_mod_1	Apply Newton's laws of motion; Analyze forces and their effects; Solve problems involving multiple forces	Conceptual understanding; Problem solving; Mathematical analysis; Laboratory work; Research projects	osbooks-college-physics-bundle
395	Dynamics Concepts	Dynamics Concepts	Detailed study of section 3 within thermodynamics	Thermodynamics	Section 3	undergraduate	3	dynamics	2	2	Core	Yes	osbooks-college-physics-bundle_root_14_mod_1	Apply Newton's laws of motion; Analyze forces and their effects; Solve problems involving multiple forces	Conceptual understanding; Problem solving; Mathematical analysis; Laboratory work; Research projects	osbooks-college-physics-bundle
397	Dynamics Concepts	Dynamics Concepts	Detailed study of section 3 within thermodynamics	Thermodynamics	Section 3	undergraduate	3	dynamics	2	2	Core	Yes	osbooks-college-physics_root_14_mod_1	Apply Newton's laws of motion; Analyze forces and their effects; Solve problems involving multiple forces	Conceptual understanding; Problem solving; Mathematical analysis; Laboratory work; Research projects	osbooks-college-physics
397	Dynamics Concepts	Dynamics Concepts	Detailed study of section 3 within thermodynamics	Thermodynamics	Section 3	undergraduate	3	dynamics	2	2	Core	Yes	osbooks-college-physics_root_14_mod_1	Apply Newton's laws of motion; Analyze forces and their effects; Solve problems involving multiple forces	Conceptual understanding; Problem solving; Mathematical analysis; Laboratory work; Research projects	osbooks-college-physics
399	Dynamics Concepts	Dynamics Concepts	Detailed study of section 4 within thermodynamics	Thermodynamics	Section 4	undergraduate	3	dynamics	2	2	Core	Yes	osbooks-college-physics-bundle_root_14_mod_2	Apply Newton's laws of motion; Analyze forces and their effects; Solve problems involving multiple forces	Conceptual understanding; Problem solving; Mathematical analysis; Laboratory work; Research projects	osbooks-college-physics-bundle
399	Dynamics Concepts	Dynamics Concepts	Detailed study of section 4 within thermodynamics	Thermodynamics	Section 4	undergraduate	3	dynamics	2	2	Core	Yes	osbooks-college-physics-bundle_root_14_mod_2	Apply Newton's laws of motion; Analyze forces and their effects; Solve problems involving multiple forces	Conceptual understanding; Problem solving; Mathematical analysis; Laboratory work; Research projects	osbooks-college-physics-bundle
401	Dynamics Concepts	Dynamics Concepts	Detailed study of section 4 within thermodynamics	Thermodynamics	Section 4	undergraduate	3	dynamics	2	2	Core	Yes	osbooks-college-physics_root_14_mod_2	Apply Newton's laws of motion; Analyze forces and their effects; Solve problems involving multiple forces	Conceptual understanding; Problem solving; Mathematical analysis; Laboratory work; Research projects	osbooks-college-physics
401	Dynamics Concepts	Dynamics Concepts	Detailed study of section 4 within thermodynamics	Thermodynamics	Section 4	undergraduate	3	dynamics	2	2	Core	Yes	osbooks-college-physics_root_14_mod_2	Apply Newton's laws of motion; Analyze forces and their effects; Solve problems involving multiple forces	Conceptual understanding; Problem solving; Mathematical analysis; Laboratory work; Research projects	osbooks-college-physics
403	Dynamics Concepts	Dynamics Concepts	Detailed study of section 5 within thermodynamics	Thermodynamics	Section 5	undergraduate	3	dynamics	2	2	Core	Yes	osbooks-college-physics-bundle_root_14_mod_3	Apply Newton's laws of motion; Analyze forces and their effects; Solve problems involving multiple forces	Conceptual understanding; Problem solving; Mathematical analysis; Laboratory work; Research projects	osbooks-college-physics-bundle
403	Dynamics Concepts	Dynamics Concepts	Detailed study of section 5 within thermodynamics	Thermodynamics	Section 5	undergraduate	3	dynamics	2	2	Core	Yes	osbooks-college-physics-bundle_root_14_mod_3	Apply Newton's laws of motion; Analyze forces and their effects; Solve problems involving multiple forces	Conceptual understanding; Problem solving; Mathematical analysis; Laboratory work; Research projects	osbooks-college-physics-bundle
405	Dynamics Concepts	Dynamics Concepts	Detailed study of section 5 within thermodynamics	Thermodynamics	Section 5	undergraduate	3	dynamics	2	2	Core	Yes	osbooks-college-physics_root_14_mod_3	Apply Newton's laws of motion; Analyze forces and their effects; Solve problems involving multiple forces	Conceptual understanding; Problem solving; Mathematical analysis; Laboratory work; Research projects	osbooks-college-physics
405	Dynamics Concepts	Dynamics Concepts	Detailed study of section 5 within thermodynamics	Thermodynamics	Section 5	undergraduate	3	dynamics	2	2	Core	Yes	osbooks-college-physics_root_14_mod_3	Apply Newton's laws of motion; Analyze forces and their effects; Solve problems involving multiple forces	Conceptual understanding; Problem solving; Mathematical analysis; Laboratory work; Research projects	osbooks-college-physics
407	Dynamics Concepts	Dynamics Concepts	Detailed study of section 6 within thermodynamics	Thermodynamics	Section 6	undergraduate	3	dynamics	2	2	Core	Yes	osbooks-college-physics-bundle_root_14_mod_4	Apply Newton's laws of motion; Analyze forces and their effects; Solve problems involving multiple forces	Conceptual understanding; Problem solving; Mathematical analysis; Laboratory work; Research projects	osbooks-college-physics-bundle
407	Dynamics Concepts	Dynamics Concepts	Detailed study of section 6 within thermodynamics	Thermodynamics	Section 6	undergraduate	3	dynamics	2	2	Core	Yes	osbooks-college-physics-bundle_root_14_mod_4	Apply Newton's laws of motion; Analyze forces and their effects; Solve problems involving multiple forces	Conceptual understanding; Problem solving; Mathematical analysis; Laboratory work; Research projects	osbooks-college-physics-bundle
409	Dynamics Concepts	Dynamics Concepts	Detailed study of section 6 within thermodynamics	Thermodynamics	Section 6	undergraduate	3	dynamics	2	2	Core	Yes	osbooks-college-physics_root_14_mod_4	Apply Newton's laws of motion; Analyze forces and their effects; Solve problems involving multiple forces	Conceptual understanding; Problem solving; Mathematical analysis; Laboratory work; Research projects	osbooks-college-physics
409	Dynamics Concepts	Dynamics Concepts	Detailed study of section 6 within thermodynamics	Thermodynamics	Section 6	undergraduate	3	dynamics	2	2	Core	Yes	osbooks-college-physics_root_14_mod_4	Apply Newton's laws of motion; Analyze forces and their effects; Solve problems involving multiple forces	Conceptual understanding; Problem solving; Mathematical analysis; Laboratory work; Research projects	osbooks-college-physics
411	Dynamics Concepts	Dynamics Concepts	Detailed study of section 7 within thermodynamics	Thermodynamics	Section 7	undergraduate	3	dynamics	2	2	Core	Yes	osbooks-college-physics-bundle_root_14_mod_5	Apply Newton's laws of motion; Analyze forces and their effects; Solve problems involving multiple forces	Conceptual understanding; Problem solving; Mathematical analysis; Laboratory work; Research projects	osbooks-college-physics-bundle
411	Dynamics Concepts	Dynamics Concepts	Detailed study of section 7 within thermodynamics	Thermodynamics	Section 7	undergraduate	3	dynamics	2	2	Core	Yes	osbooks-college-physics-bundle_root_14_mod_5	Apply Newton's laws of motion; Analyze forces and their effects; Solve problems involving multiple forces	Conceptual understanding; Problem solving; Mathematical analysis; Laboratory work; Research projects	osbooks-college-physics-bundle
413	Dynamics Concepts	Dynamics Concepts	Detailed study of section 7 within thermodynamics	Thermodynamics	Section 7	undergraduate	3	dynamics	2	2	Core	Yes	osbooks-college-physics_root_14_mod_5	Apply Newton's laws of motion; Analyze forces and their effects; Solve problems involving multiple forces	Conceptual understanding; Problem solving; Mathematical analysis; Laboratory work; Research projects	osbooks-college-physics
413	Dynamics Concepts	Dynamics Concepts	Detailed study of section 7 within thermodynamics	Thermodynamics	Section 7	undergraduate	3	dynamics	2	2	Core	Yes	osbooks-college-physics_root_14_mod_5	Apply Newton's laws of motion; Analyze forces and their effects; Solve problems involving multiple forces	Conceptual understanding; Problem solving; Mathematical analysis; Laboratory work; Research projects	osbooks-college-physics
415	Dynamics Concepts	Dynamics Concepts	Detailed study of section 8 within thermodynamics	Thermodynamics	Section 8	undergraduate	3	dynamics	2	2	Core	Yes	osbooks-college-physics-bundle_root_14_mod_6	Apply Newton's laws of motion; Analyze forces and their effects; Solve problems involving multiple forces	Conceptual understanding; Problem solving; Mathematical analysis; Laboratory work; Research projects	osbooks-college-physics-bundle
415	Dynamics Concepts	Dynamics Concepts	Detailed study of section 8 within thermodynamics	Thermodynamics	Section 8	undergraduate	3	dynamics	2	2	Core	Yes	osbooks-college-physics-bundle_root_14_mod_6	Apply Newton's laws of motion; Analyze forces and their effects; Solve problems involving multiple forces	Conceptual understanding; Problem solving; Mathematical analysis; Laboratory work; Research projects	osbooks-college-physics-bundle
417	Dynamics Concepts	Dynamics Concepts	Detailed study of section 8 within thermodynamics	Thermodynamics	Section 8	undergraduate	3	dynamics	2	2	Core	Yes	osbooks-college-physics_root_14_mod_6	Apply Newton's laws of motion; Analyze forces and their effects; Solve problems involving multiple forces	Conceptual understanding; Problem solving; Mathematical analysis; Laboratory work; Research projects	osbooks-college-physics
417	Dynamics Concepts	Dynamics Concepts	Detailed study of section 8 within thermodynamics	Thermodynamics	Section 8	undergraduate	3	dynamics	2	2	Core	Yes	osbooks-college-physics_root_14_mod_6	Apply Newton's laws of motion; Analyze forces and their effects; Solve problems involving multiple forces	Conceptual understanding; Problem solving; Mathematical analysis; Laboratory work; Research projects	osbooks-college-physics
